student_id,gender,age,study_hours,attendance,previous_score,assignments_completed,internet_access,extracurricular,final_grade,performance
10110,Female,18,10,81,71,6,No,No,70,Good
10111,Male,20,6,51,65,10,Yes,No,57,Average
10112,Female,16,6,92,63,6,No,Yes,64,Average
10113,Male,21,9,57,80,3,No,Yes,67,Good
10114,Female,22,5,77,70,7,Yes,Yes,66,Good
10115,Male,22,1,59,80,7,No,Yes,55,Average
10116,Male,22,2,66,98,1,Yes,No,51,Average
10117,Male,21,10,78,73,5,Yes,No,72,Good
10118,Female,16,2,54,89,9,Yes,No,67,Good
10119,Female,17,7,84,60,2,Yes,No,67,Good
10120,Female,19,2,57,61,5,No,No,43,Poor
10121,Male,16,1,83,47,1,Yes,No,42,Poor
10122,Female,17,5,51,82,7,No,No,66,Good
10123,Male,21,2,89,74,6,No,No,63,Average
10124,Female,17,9,62,69,3,Yes,Yes,61,Average
10125,Female,22,5,78,65,0,Yes,Yes,51,Average
10126,Female,19,8,62,81,5,Yes,Yes,76,Good
10127,Male,16,5,69,45,2,No,No,56,Average
10128,Female,17,8,98,48,0,Yes,No,64,Average
10129,Female,16,3,50,79,8,No,No,56,Average
10130,Female,21,7,81,95,0,Yes,No,80,Excellent
10131,Male,21,9,79,42,1,Yes,Yes,69,Good
10132,Male,17,5,56,99,1,No,Yes,65,Good
10133,Male,16,2,50,73,3,Yes,Yes,51,Average
10134,Female,18,3,100,68,8,Yes,Yes,71,Good
10135,Male,16,9,84,66,3,No,Yes,74,Good
10136,Female,22,9,69,91,1,No,No,78,Good
10137,Male,19,10,51,86,5,No,Yes,70,Good
10138,Female,21,2,99,74,3,No,No,65,Good
10139,Female,17,9,88,54,3,No,No,64,Average
10140,Male,16,10,72,45,7,No,Yes,62,Average
10141,Female,19,9,74,79,8,No,No,84,Excellent
10142,Female,21,10,74,96,7,Yes,No,89,Excellent
10143,Female,20,9,52,86,8,No,No,77,Good
10144,Female,17,2,74,94,3,No,No,62,Average
10145,Female,22,9,51,47,0,No,Yes,46,Poor
10146,Male,22,3,92,87,6,No,Yes,59,Average
10147,Male,17,1,73,74,3,No,No,57,Average
10148,Male,21,9,64,62,2,No,Yes,68,Good
10149,Male,21,9,61,68,6,Yes,No,76,Good
10150,Female,19,3,73,40,9,Yes,No,50,Average
10151,Male,16,2,89,100,8,Yes,No,78,Good
10152,Male,22,7,91,76,9,Yes,Yes,79,Good
10153,Male,21,4,77,71,3,No,No,57,Average
10154,Male,16,10,96,70,3,Yes,Yes,75,Good
10155,Male,16,3,79,50,2,Yes,No,50,Average
10156,Female,19,5,92,83,10,Yes,Yes,74,Good
10157,Female,17,4,67,98,0,No,No,58,Average
10158,Male,18,7,87,51,3,Yes,No,70,Good
10159,Male,18,3,87,86,9,No,No,67,Good
10160,Male,22,8,67,48,10,No,No,62,Average
10161,Male,20,10,55,51,2,Yes,Yes,59,Average
10162,Male,21,8,53,80,10,No,Yes,68,Good
10163,Male,18,2,79,82,3,Yes,No,54,Average
10164,Female,17,10,63,52,8,Yes,No,72,Good
10165,Female,21,10,78,62,1,No,Yes,67,Good
10166,Male,20,10,78,49,5,Yes,No,77,Good
10167,Male,17,3,58,95,10,Yes,No,58,Average
10168,Male,17,2,65,59,6,No,No,47,Poor
10169,Male,21,2,71,83,3,Yes,No,56,Average
10170,Male,21,3,92,67,5,Yes,Yes,58,Average
10171,Female,20,2,82,59,10,Yes,No,61,Average
10172,Female,20,1,65,95,10,Yes,Yes,68,Good
10173,Male,22,10,87,44,10,Yes,No,82,Excellent
10174,Female,19,1,74,62,6,Yes,Yes,47,Poor
10175,Female,22,5,80,48,6,No,Yes,55,Average
10176,Female,22,1,77,74,8,No,No,52,Average
10177,Male,22,6,90,52,8,No,No,73,Good
10178,Male,19,4,96,59,10,Yes,Yes,62,Average
10179,Male,16,7,88,72,2,Yes,No,74,Good
10180,Female,21,5,58,83,10,Yes,No,73,Good
10181,Female,20,1,79,54,5,Yes,No,56,Average
10182,Male,19,6,61,79,10,Yes,No,69,Good
10183,Male,22,4,75,47,0,Yes,No,55,Average
10184,Male,22,6,56,40,0,Yes,No,39,Poor
10185,Male,20,9,97,70,2,No,No,80,Excellent
10186,Female,19,2,76,97,7,No,Yes,56,Average
10187,Female,20,4,98,86,5,No,Yes,73,Good
10188,Female,21,3,65,77,7,No,Yes,57,Average
10189,Female,18,3,91,60,8,Yes,No,71,Good
10190,Female,19,6,55,76,8,No,No,65,Good
10191,Female,17,2,100,65,0,Yes,Yes,66,Good
10192,Male,21,9,86,70,8,No,Yes,84,Excellent
10193,Male,19,4,94,85,5,Yes,Yes,80,Excellent
10194,Male,21,9,60,95,3,Yes,No,73,Good
10195,Male,21,3,72,49,0,Yes,Yes,55,Average
10196,Female,18,3,92,66,9,Yes,No,64,Average
10197,Female,17,5,74,71,10,Yes,No,77,Good
10198,Male,21,1,98,67,1,No,Yes,52,Average
10199,Female,21,3,57,69,8,Yes,No,53,Average
10200,Male,19,7,89,72,7,No,Yes,70,Good
10201,Male,22,4,83,99,4,No,No,73,Good
10202,Male,16,8,86,86,5,No,No,83,Excellent
10203,Male,21,2,78,89,0,No,No,56,Average
10204,Male,18,4,74,47,4,No,Yes,48,Poor
10205,Male,22,4,59,46,10,Yes,No,62,Average
10206,Male,18,10,56,98,5,No,Yes,68,Good
10207,Female,19,3,77,43,7,No,No,44,Poor
10208,Female,18,1,91,93,6,No,Yes,57,Average
10209,Male,20,5,68,62,1,Yes,Yes,62,Average
10210,Female,20,5,100,50,8,Yes,Yes,74,Good
10211,Female,22,5,88,70,2,No,Yes,58,Average
10212,Male,22,10,70,71,4,No,Yes,70,Good
10213,Male,19,6,87,77,3,Yes,No,73,Good
10214,Female,22,4,85,74,1,No,Yes,63,Average
10215,Female,19,8,99,62,6,Yes,Yes,78,Good
10216,Female,19,9,52,70,2,No,No,67,Good
10217,Female,22,2,62,45,5,No,No,40,Poor
10218,Male,19,7,59,46,3,No,Yes,57,Average
10219,Female,20,5,95,77,4,No,No,65,Good
10220,Female,17,5,72,60,10,No,No,69,Good
10221,Female,16,2,89,58,8,Yes,Yes,59,Average
10222,Female,22,4,89,76,6,Yes,Yes,70,Good
10223,Female,19,2,73,83,9,No,No,55,Average
10224,Male,21,5,71,79,5,No,Yes,62,Average
10225,Male,20,8,79,92,4,Yes,No,73,Good
10226,Male,19,5,51,60,3,No,Yes,48,Poor
10227,Female,17,8,75,77,7,Yes,Yes,78,Good
10228,Female,17,2,82,67,4,No,Yes,50,Average
10229,Female,16,7,89,44,7,No,Yes,64,Average
10230,Female,21,3,60,68,9,Yes,Yes,61,Average
10231,Male,22,5,81,43,0,No,No,49,Poor
10232,Female,21,3,86,66,10,Yes,Yes,69,Good
10233,Female,21,4,64,98,6,No,Yes,71,Good
10234,Male,17,9,60,68,1,Yes,Yes,70,Good
10235,Female,16,1,96,76,6,No,Yes,63,Average
10236,Male,16,8,81,89,4,Yes,No,86,Excellent
10237,Female,16,5,63,50,8,Yes,Yes,63,Average
10238,Female,17,2,98,69,7,No,Yes,69,Good
10239,Male,17,8,84,83,8,No,Yes,78,Good
10240,Female,19,6,82,90,1,No,Yes,72,Good
10241,Male,22,1,96,61,8,Yes,No,59,Average
10242,Male,19,5,78,43,5,No,No,56,Average
10243,Female,21,5,52,70,10,Yes,Yes,63,Average
10244,Male,19,9,82,83,9,Yes,Yes,80,Excellent
10245,Female,21,8,55,93,0,Yes,Yes,62,Average
10246,Male,16,4,62,56,9,No,No,57,Average
10247,Female,17,7,78,89,8,Yes,No,87,Excellent
10248,Male,18,5,87,42,10,No,No,69,Good
10249,Female,17,9,93,91,2,Yes,Yes,78,Good
10250,Male,22,8,99,85,6,No,No,83,Excellent
10251,Female,17,6,74,64,3,Yes,Yes,59,Average
10252,Female,16,7,93,96,10,No,No,90,Excellent
10253,Female,17,1,84,92,4,Yes,No,55,Average
10254,Male,22,8,52,80,2,Yes,No,59,Average
10255,Male,21,5,77,90,3,No,Yes,62,Average
10256,Male,16,6,69,64,1,Yes,Yes,59,Average
10257,Male,21,3,90,51,8,No,No,56,Average
10258,Female,21,10,66,86,1,No,Yes,77,Good
10259,Male,21,2,57,74,5,Yes,Yes,44,Poor
10260,Female,21,4,55,60,10,Yes,Yes,50,Average
10261,Female,16,3,69,99,9,Yes,Yes,65,Good
10262,Male,21,4,70,86,9,No,Yes,58,Average
10263,Female,19,6,80,49,7,Yes,Yes,59,Average
10264,Female,21,6,85,59,5,No,Yes,60,Average
10265,Male,22,6,68,87,0,No,Yes,66,Good
10266,Female,19,6,77,72,1,No,No,53,Average
10267,Male,21,3,56,68,7,Yes,No,51,Average
10268,Male,20,3,64,86,10,No,No,70,Good
10269,Female,20,5,67,66,1,No,Yes,49,Poor
10270,Female,18,4,51,82,7,No,No,63,Average
10271,Female,21,1,50,46,10,No,No,46,Poor
10272,Female,20,10,97,63,3,No,No,68,Good
10273,Female,16,3,67,97,0,No,No,61,Average
10274,Male,21,3,51,89,10,No,No,56,Average
10275,Male,21,5,98,69,1,Yes,Yes,75,Good
10276,Female,22,5,90,93,3,No,Yes,63,Average
10277,Male,21,6,91,73,2,No,Yes,70,Good
10278,Male,16,8,70,43,7,No,No,57,Average
10279,Female,22,2,79,72,0,No,No,57,Average
10280,Female,22,5,82,44,8,Yes,Yes,55,Average
10281,Male,17,7,82,100,4,Yes,No,78,Good
10282,Female,19,2,85,94,9,Yes,Yes,73,Good
10283,Male,20,7,73,69,2,No,Yes,69,Good
10284,Female,21,9,100,97,4,Yes,No,95,Excellent
10285,Female,17,4,82,42,2,No,No,42,Poor
10286,Female,19,2,85,67,7,No,Yes,63,Average
10287,Male,16,9,57,56,6,Yes,No,59,Average
10288,Male,20,4,77,97,3,Yes,Yes,76,Good
10289,Female,21,3,88,68,9,Yes,Yes,64,Average
10290,Female,19,3,97,92,0,No,No,63,Average
10291,Female,19,8,72,44,9,No,No,62,Average
10292,Male,22,7,79,41,3,Yes,No,60,Average
10293,Female,18,4,84,55,9,No,No,53,Average
10294,Male,17,1,85,99,10,Yes,Yes,75,Good
10295,Male,16,5,77,93,7,Yes,No,68,Good
10296,Male,21,9,93,75,8,Yes,No,77,Good
10297,Male,17,3,68,86,8,Yes,Yes,69,Good
10298,Female,18,4,78,57,5,No,No,60,Average
10299,Female,22,4,86,95,4,Yes,Yes,67,Good
10300,Female,18,9,100,94,4,Yes,No,94,Excellent
10301,Male,20,5,78,78,2,Yes,No,57,Average
10302,Female,20,3,66,81,6,No,No,60,Average
10303,Male,22,10,90,64,3,Yes,No,72,Good
10304,Female,20,4,70,47,7,Yes,No,50,Average
10305,Female,18,1,83,91,1,No,Yes,54,Average
10306,Female,19,2,63,60,2,No,Yes,39,Poor
10307,Female,20,5,71,55,8,No,No,60,Average
10308,Female,17,8,58,57,4,No,No,56,Average
10309,Male,21,10,94,87,2,Yes,Yes,85,Excellent
10310,Female,20,3,62,70,9,Yes,No,63,Average
10311,Female,21,6,50,64,6,Yes,Yes,52,Average
10312,Female,18,6,83,99,6,No,Yes,70,Good
10313,Female,16,4,70,63,5,Yes,Yes,51,Average
10314,Male,19,1,72,67,10,No,No,51,Average
10315,Male,17,7,51,42,8,No,Yes,46,Poor
10316,Male,21,7,65,86,9,Yes,No,83,Excellent
10317,Female,22,4,77,77,1,Yes,No,68,Good
10318,Female,17,2,86,46,6,Yes,Yes,49,Poor
10319,Male,18,2,76,74,0,Yes,No,60,Average
10320,Female,16,6,62,61,7,Yes,Yes,60,Average
10321,Female,20,8,55,71,0,Yes,Yes,54,Average
10322,Female,18,6,50,81,1,No,Yes,48,Poor
10323,Female,17,10,88,89,4,Yes,Yes,81,Excellent
10324,Male,18,5,62,81,3,No,Yes,56,Average
10325,Female,21,2,61,83,4,Yes,Yes,51,Average
10326,Male,20,4,65,84,0,Yes,No,52,Average
10327,Female,17,3,81,97,6,Yes,No,77,Good
10328,Male,18,8,91,95,3,Yes,Yes,77,Good
10329,Female,22,8,90,86,8,Yes,No,89,Excellent
10330,Male,19,9,69,61,3,Yes,No,66,Good
10331,Male,18,8,82,59,3,No,Yes,59,Average
10332,Male,20,1,62,52,6,Yes,Yes,50,Average
10333,Male,19,6,51,66,0,No,Yes,49,Poor
10334,Female,21,6,56,97,1,No,Yes,69,Good
10335,Female,22,6,93,98,7,Yes,No,79,Good
10336,Male,22,4,50,55,4,Yes,No,40,Poor
10337,Male,19,4,61,99,2,No,Yes,66,Good
10338,Male,21,9,79,41,2,Yes,No,56,Average
10339,Female,20,8,71,45,1,Yes,Yes,58,Average
10340,Female,16,10,99,90,9,No,No,96,Excellent
10341,Male,22,9,86,98,5,No,No,86,Excellent
10342,Female,22,8,54,53,0,Yes,Yes,51,Average
10343,Male,18,3,96,50,1,Yes,No,53,Average
10344,Female,17,2,99,55,3,Yes,Yes,50,Average
10345,Male,21,3,89,61,6,Yes,Yes,54,Average
10346,Male,20,4,93,40,9,No,No,56,Average
10347,Male,17,1,99,68,5,Yes,Yes,53,Average
10348,Female,18,6,75,78,3,Yes,No,59,Average
10349,Female,21,3,64,92,10,Yes,No,66,Good
10350,Female,18,5,64,71,3,Yes,No,58,Average
10351,Male,20,7,58,100,7,No,Yes,64,Average
10352,Female,21,10,81,64,3,Yes,No,70,Good
10353,Male,21,4,88,68,6,No,No,57,Average
10354,Female,20,2,67,49,0,Yes,No,46,Poor
10355,Male,20,5,54,90,4,Yes,Yes,64,Average
10356,Female,16,4,87,73,8,No,No,63,Average
10357,Female,17,4,96,98,7,Yes,No,75,Good
10358,Male,16,9,94,80,8,No,No,82,Excellent
10359,Male,17,9,99,61,2,Yes,Yes,68,Good
10360,Female,22,5,91,45,6,No,No,53,Average
10361,Male,18,10,75,56,8,No,Yes,70,Good
10362,Female,16,9,79,40,3,No,Yes,69,Good
10363,Male,17,4,92,94,5,No,Yes,67,Good
10364,Female,19,10,84,84,0,No,Yes,74,Good
10365,Female,21,7,63,83,6,Yes,Yes,70,Good
10366,Female,19,3,77,61,5,No,Yes,57,Average
10367,Female,21,8,58,92,3,No,No,62,Average
10368,Female,17,8,67,100,8,No,No,75,Good
10369,Female,16,6,87,78,4,No,No,64,Average
10370,Female,17,6,64,65,0,No,No,55,Average
10371,Male,21,1,77,86,7,No,Yes,52,Average
10372,Female,19,1,59,80,8,No,Yes,44,Poor
10373,Male,22,2,56,41,6,No,Yes,36,Poor
10374,Male,17,6,93,88,8,No,Yes,70,Good
10375,Female,18,9,69,74,10,No,No,77,Good
10376,Female,16,2,61,57,2,Yes,No,38,Poor
10377,Male,22,10,55,55,8,Yes,Yes,76,Good
10378,Female,21,10,70,92,2,Yes,No,84,Excellent
10379,Female,20,3,63,91,10,No,No,66,Good
10380,Female,21,8,76,85,5,No,No,72,Good
10381,Male,20,8,91,82,8,No,No,86,Excellent
10382,Male,22,2,99,73,9,No,Yes,67,Good
10383,Female,20,8,51,99,6,Yes,Yes,81,Excellent
10384,Female,18,8,59,85,6,No,Yes,66,Good
10385,Female,21,9,57,54,6,Yes,No,64,Average
10386,Male,18,1,80,84,6,Yes,Yes,58,Average
10387,Female,22,1,80,59,10,No,No,51,Average
10388,Male,16,4,99,49,4,No,Yes,54,Average
10389,Male,21,2,68,82,10,Yes,No,60,Average
10390,Female,22,6,83,49,5,No,No,55,Average
10391,Female,17,5,63,74,2,No,Yes,49,Poor
10392,Male,21,10,99,77,2,Yes,No,77,Good
10393,Male,17,5,94,89,1,No,No,64,Average
10394,Female,18,10,68,49,8,Yes,No,67,Good
10395,Female,16,7,50,68,7,Yes,No,70,Good
10396,Male,18,3,64,65,9,Yes,No,51,Average
10397,Female,22,3,69,51,2,Yes,No,42,Poor
10398,Male,21,8,87,85,2,Yes,Yes,83,Excellent
10399,Male,16,6,60,58,5,No,Yes,47,Poor
10400,Male,17,8,57,70,2,Yes,No,55,Average
10401,Female,19,1,91,97,9,No,Yes,62,Average
10402,Female,17,2,55,88,9,No,Yes,64,Average
10403,Female,21,3,72,97,10,No,Yes,71,Good
10404,Male,17,7,85,74,6,No,No,73,Good
10405,Female,18,6,74,76,6,Yes,No,66,Good
10406,Male,17,7,98,80,10,No,No,78,Good
10407,Female,20,8,54,91,1,Yes,No,66,Good
10408,Male,22,5,62,47,3,Yes,Yes,45,Poor
10409,Female,21,8,97,43,6,No,No,69,Good
10410,Male,20,4,86,87,10,Yes,No,82,Excellent
10411,Female,16,4,52,86,3,Yes,No,52,Average
10412,Female,16,9,71,85,0,Yes,No,76,Good
10413,Female,16,7,66,58,0,Yes,Yes,60,Average
10414,Male,19,7,95,81,1,No,Yes,75,Good
10415,Female,19,1,52,62,4,Yes,No,42,Poor
10416,Female,19,5,52,92,8,No,Yes,70,Good
10417,Male,18,5,68,44,3,Yes,No,49,Poor
10418,Male,22,6,71,49,6,Yes,No,58,Average
10419,Male,20,1,74,88,1,No,No,60,Average
10420,Male,18,4,84,84,1,Yes,Yes,68,Good
10421,Female,16,1,70,100,9,No,Yes,68,Good
10422,Female,16,5,50,82,4,No,No,51,Average
10423,Male,20,1,80,100,3,Yes,Yes,58,Average
10424,Male,20,3,53,42,9,Yes,Yes,48,Poor
10425,Male,16,7,85,62,0,No,No,60,Average
10426,Male,21,7,66,97,6,Yes,No,70,Good
10427,Male,20,7,52,54,3,Yes,Yes,53,Average
10428,Male,17,4,73,53,7,No,No,62,Average
10429,Female,19,1,71,79,2,No,Yes,44,Poor
10430,Female,17,1,76,79,6,No,No,62,Average
10431,Male,19,8,84,98,8,No,Yes,81,Excellent
10432,Male,20,5,82,53,9,No,Yes,54,Average
10433,Female,19,7,63,48,9,No,No,68,Good
10434,Male,18,8,69,72,9,Yes,No,80,Excellent
10435,Male,19,2,86,84,7,No,Yes,55,Average
10436,Male,20,2,96,96,4,Yes,No,68,Good
10437,Male,16,6,63,44,5,Yes,Yes,58,Average
10438,Female,18,4,69,84,8,No,No,61,Average
10439,Female,18,7,54,57,1,No,No,50,Average
10440,Female,19,1,56,89,8,Yes,Yes,60,Average
10441,Male,21,10,82,47,6,No,Yes,73,Good
10442,Female,18,7,98,92,9,Yes,No,80,Excellent
10443,Male,22,3,70,76,9,Yes,No,55,Average
10444,Male,20,4,86,90,5,Yes,No,70,Good
10445,Male,18,5,100,63,7,No,Yes,69,Good
10446,Female,18,10,72,80,1,Yes,Yes,79,Good
10447,Female,17,10,98,85,3,Yes,Yes,79,Good
10448,Male,17,9,74,75,5,Yes,Yes,68,Good
10449,Male,21,8,64,61,9,Yes,Yes,68,Good
10450,Female,21,6,79,41,10,No,No,55,Average
10451,Female,20,3,59,57,3,Yes,Yes,50,Average
10452,Female,20,9,85,63,5,No,Yes,71,Good
10453,Male,18,3,90,65,0,No,No,47,Poor
10454,Female,21,7,60,88,5,Yes,No,69,Good
10455,Female,17,10,73,100,9,No,No,81,Excellent
10456,Male,17,1,80,43,3,No,No,50,Average
10457,Female,19,4,74,54,0,Yes,No,48,Poor
10458,Female,19,4,79,58,8,Yes,Yes,63,Average
10459,Female,20,8,84,77,0,No,Yes,63,Average
10460,Female,18,1,86,41,0,Yes,No,46,Poor
10461,Male,20,3,70,95,7,Yes,Yes,65,Good
10462,Male,17,3,51,54,7,Yes,No,50,Average
10463,Female,22,6,90,54,3,No,Yes,56,Average
10464,Male,18,8,84,86,5,Yes,No,72,Good
10465,Female,17,8,54,79,8,No,No,76,Good
10466,Female,16,1,58,85,1,No,No,48,Poor
10467,Male,20,2,86,91,10,Yes,Yes,68,Good
10468,Male,22,7,54,62,2,No,Yes,48,Poor
10469,Female,19,8,88,99,8,No,No,76,Good
10470,Male,19,1,50,95,6,Yes,Yes,57,Average
10471,Male,16,8,81,61,9,Yes,No,76,Good
10472,Female,20,3,62,94,9,Yes,No,58,Average
10473,Male,21,5,81,41,7,Yes,No,64,Average
10474,Male,21,6,81,79,6,No,Yes,76,Good
10475,Male,20,9,65,44,1,Yes,No,67,Good
10476,Female,17,2,82,85,9,No,Yes,59,Average
10477,Female,17,5,93,56,4,No,Yes,65,Good
10478,Female,16,4,81,40,3,No,Yes,50,Average
10479,Female,20,6,64,47,5,Yes,Yes,62,Average
10480,Female,17,10,65,100,9,Yes,Yes,90,Excellent
10481,Male,18,6,87,57,8,Yes,No,65,Good
10482,Female,20,6,58,87,7,No,No,58,Average
10483,Male,17,6,53,93,9,Yes,Yes,70,Good
10484,Female,17,1,76,89,8,Yes,Yes,55,Average
10485,Female,17,9,68,61,2,Yes,Yes,66,Good
10486,Female,20,6,78,99,5,Yes,Yes,72,Good
10487,Female,19,2,52,53,8,Yes,Yes,42,Poor
10488,Male,17,1,98,60,0,Yes,No,55,Average
10489,Male,17,1,86,88,10,No,Yes,66,Good
10490,Female,22,7,68,81,9,No,No,63,Average
10491,Female,16,4,68,61,6,Yes,Yes,61,Average
10492,Male,18,3,81,97,4,Yes,Yes,72,Good
10493,Female,20,6,98,71,5,No,Yes,63,Average
10494,Male,18,5,86,43,6,No,No,64,Average
10495,Male,20,3,69,43,10,No,No,55,Average
10496,Female,22,2,83,95,7,Yes,Yes,74,Good
10497,Male,20,9,88,91,0,Yes,No,73,Good
10498,Female,17,1,62,47,5,No,No,46,Poor
10499,Female,22,6,61,47,6,Yes,No,53,Average
10500,Female,21,5,69,89,5,Yes,No,73,Good
10501,Male,18,8,83,97,8,Yes,No,88,Excellent
10502,Male,20,9,87,69,7,No,Yes,77,Good
10503,Male,18,9,51,71,4,Yes,Yes,61,Average
10504,Male,16,4,99,70,3,No,Yes,56,Average
10505,Male,18,6,61,99,3,Yes,Yes,65,Good
10506,Male,22,5,58,80,0,No,Yes,61,Average
10507,Female,21,10,70,54,8,No,Yes,62,Average
10508,Female,16,9,69,66,6,Yes,Yes,71,Good
10509,Male,16,5,88,43,10,Yes,Yes,64,Average
10510,Male,17,10,62,96,6,Yes,No,88,Excellent
10511,Female,21,1,93,68,3,Yes,Yes,60,Average
10512,Female,19,7,93,51,3,No,No,60,Average
10513,Male,17,1,100,46,6,Yes,Yes,53,Average
10514,Male,22,4,83,68,9,No,Yes,68,Good
10515,Female,21,5,50,86,5,No,No,61,Average
10516,Male,16,6,98,82,6,Yes,Yes,75,Good
10517,Female,21,9,54,50,8,Yes,Yes,59,Average
10518,Male,19,1,55,76,8,Yes,No,59,Average
10519,Female,19,10,71,65,7,No,No,77,Good
10520,Female,16,3,55,85,7,No,No,56,Average
10521,Female,16,6,74,63,7,No,Yes,70,Good
10522,Male,22,10,83,51,4,Yes,Yes,68,Good
10523,Female,20,1,100,46,2,No,No,56,Average
10524,Female,21,5,70,68,3,No,Yes,61,Average
10525,Male,16,8,56,84,4,Yes,Yes,64,Average
10526,Female,18,7,96,63,2,No,No,60,Average
10527,Male,18,7,66,60,4,Yes,Yes,59,Average
10528,Female,17,9,61,67,5,Yes,Yes,69,Good
10529,Male,17,10,87,48,6,Yes,Yes,80,Excellent
10530,Male,21,1,88,62,1,Yes,Yes,46,Poor
10531,Male,22,3,59,68,6,Yes,No,55,Average
10532,Male,18,2,55,98,8,No,No,56,Average
10533,Male,17,2,85,61,8,Yes,Yes,58,Average
10534,Female,20,8,72,71,0,Yes,No,58,Average
10535,Female,22,2,96,95,8,Yes,No,76,Good
10536,Male,17,7,59,80,7,No,Yes,72,Good
10537,Female,16,8,96,75,5,Yes,No,84,Excellent
10538,Female,17,9,66,81,6,No,Yes,69,Good
10539,Female,16,8,94,99,10,No,No,84,Excellent
10540,Male,21,5,60,82,9,Yes,Yes,66,Good
10541,Male,19,2,52,48,8,Yes,Yes,41,Poor
10542,Female,19,1,69,41,4,No,No,38,Poor
10543,Male,18,9,53,63,2,Yes,No,54,Average
10544,Male,16,8,65,76,7,Yes,Yes,77,Good
10545,Female,16,7,58,77,5,Yes,Yes,72,Good
10546,Male,16,10,75,82,7,No,No,79,Good
10547,Female,21,7,74,93,0,No,No,70,Good
10548,Female,22,5,67,82,2,No,No,52,Average
10549,Male,21,10,97,72,8,No,No,87,Excellent
10550,Female,20,7,85,87,4,No,Yes,70,Good
10551,Male,18,3,81,97,6,No,No,66,Good
10552,Male,18,6,61,60,4,Yes,No,56,Average
10553,Female,16,2,59,64,8,Yes,No,61,Average
10554,Female,16,7,63,59,5,No,No,66,Good
10555,Male,16,1,68,63,10,No,Yes,57,Average
10556,Female,18,3,69,51,3,No,Yes,54,Average
10557,Male,16,1,71,48,5,Yes,Yes,50,Average
10558,Male,19,3,70,74,6,Yes,Yes,55,Average
10559,Male,21,5,50,85,8,No,No,61,Average
10560,Male,19,2,72,80,4,No,Yes,52,Average
10561,Male,22,7,58,70,5,No,Yes,60,Average
10562,Male,16,1,76,46,1,Yes,No,46,Poor
10563,Male,20,8,99,58,8,Yes,Yes,76,Good
10564,Male,21,6,60,55,5,No,No,60,Average
10565,Female,22,9,63,82,10,No,No,69,Good
10566,Female,18,10,54,65,9,Yes,No,75,Good
10567,Female,19,2,62,90,9,No,Yes,61,Average
10568,Female,21,6,98,47,10,Yes,No,68,Good
10569,Male,22,3,70,75,4,No,No,63,Average
10570,Female,17,4,100,91,5,No,Yes,78,Good
10571,Female,20,6,62,72,4,No,Yes,67,Good
10572,Male,21,8,79,49,7,No,Yes,73,Good
10573,Female,20,3,81,69,1,No,Yes,46,Poor
10574,Male,22,7,66,43,8,No,Yes,65,Good
10575,Female,19,2,82,73,5,No,No,52,Average
10576,Male,18,3,57,64,4,Yes,Yes,45,Poor
10577,Male,21,9,53,73,2,No,No,64,Average
10578,Male,16,2,91,48,1,No,No,53,Average
10579,Female,17,4,85,46,7,No,Yes,62,Average
10580,Female,20,1,56,69,7,Yes,No,43,Poor
10581,Male,17,4,79,43,10,Yes,Yes,64,Average
10582,Male,20,10,83,91,6,No,Yes,83,Excellent
10583,Female,19,5,77,51,9,No,Yes,63,Average
10584,Female,21,6,61,44,9,Yes,Yes,62,Average
10585,Female,16,3,70,74,4,Yes,No,65,Good
10586,Female,22,1,82,82,3,Yes,No,57,Average
10587,Female,18,7,53,40,7,No,No,45,Poor
10588,Female,22,7,83,62,6,No,No,63,Average
10589,Female,22,6,86,54,3,No,No,62,Average
10590,Female,19,9,53,40,2,Yes,Yes,61,Average
10591,Female,18,7,73,52,1,No,No,58,Average
10592,Male,17,8,66,48,3,Yes,No,55,Average
10593,Female,20,4,68,92,3,No,Yes,60,Average
10594,Female,18,3,75,95,9,No,No,74,Good
10595,Female,17,10,54,64,10,Yes,Yes,73,Good
10596,Male,20,10,64,55,2,No,No,67,Good
10597,Male,19,4,89,72,4,Yes,Yes,71,Good
10598,Male,22,3,71,47,2,No,No,46,Poor
10599,Female,22,6,100,53,2,No,No,56,Average
10600,Female,22,4,88,72,1,Yes,No,65,Good
10601,Male,17,1,99,65,0,Yes,No,48,Poor
10602,Female,21,8,85,76,4,Yes,No,67,Good
10603,Female,16,8,79,51,3,Yes,Yes,71,Good
10604,Female,16,2,65,59,8,No,No,56,Average
10605,Male,21,9,57,40,3,Yes,Yes,54,Average
10606,Female,18,1,56,71,3,Yes,Yes,49,Poor
10607,Female,22,5,63,100,1,Yes,No,70,Good
10608,Male,18,1,94,40,9,No,Yes,53,Average
10609,Female,19,9,56,95,4,Yes,Yes,78,Good
10610,Male,21,4,76,97,0,No,Yes,62,Average
10611,Male,18,2,62,42,0,No,No,33,Poor
10612,Male,20,6,63,51,7,Yes,Yes,58,Average
10613,Male,22,2,76,71,1,No,Yes,55,Average
10614,Male,21,8,99,61,4,Yes,No,76,Good
10615,Male,21,4,64,62,2,Yes,No,57,Average
10616,Female,17,4,92,80,2,No,No,65,Good
10617,Male,20,8,86,48,7,Yes,No,73,Good
10618,Female,17,8,53,53,5,No,No,49,Poor
10619,Male,20,5,56,69,8,No,No,57,Average
10620,Male,19,10,64,76,4,No,No,68,Good
10621,Female,17,1,63,97,5,Yes,Yes,52,Average
